t,index,i,j,sector,length
655,94565,277,108,9,351
656,93867,275,92,9,360
657,95906,85,281,9,357
658,90788,82,266,8,359
659,95231,279,92,9,358
660,94194,78,276,9,357
661,93526,92,274,9,360
662,89078,77,261,8,354
663,90111,264,87,8,360
664,94891,278,93,9,359
665,93168,75,273,9,354
666,94890,92,278,9,359
667,91152,105,267,8,354
668,95925,104,281,9,352
669,89770,263,87,8,359
670,90436,71,265,8,351
671,91829,100,269,8,358
672,89783,263,100,8,357
673,89092,261,91,8,358
674,89098,97,261,8,357
675,91494,268,106,8,354
676,92505,271,94,9,360
677,89782,263,99,8,357
678,91479,91,268,8,360
679,89435,93,262,8,359
680,95227,88,279,9,358
681,93524,274,90,9,361
682,89094,261,93,8,358
683,94537,80,277,9,357
684,94906,108,278,9,351
685,88736,260,76,8,353
686,91808,269,79,8,357
687,89091,90,261,8,359
688,90126,102,264,8,357
689,89090,89,261,8,358
690,89755,72,263,8,351
691,90452,87,265,8,360
692,94889,91,278,9,359
693,92852,272,100,9,358
694,94550,277,93,9,359
695,89439,262,97,8,358
696,90788,266,82,8,359
697,95223,84,279,9,358
698,89428,262,86,8,359
699,95583,103,280,9,354
700,91814,269,85,8,360
