t,index,i,j,sector,length
470,96267,105,282,9,351
471,91479,268,91,8,360
472,91821,92,269,8,360
473,94881,278,83,9,358
474,88052,74,258,8,351
475,90437,265,72,8,352
476,89438,96,262,8,359
477,95587,107,280,9,351
478,88053,258,75,8,351
479,95926,105,281,9,351
480,94890,92,278,9,359
481,56615,166,9,5,353
482,93855,80,275,9,358
483,90465,100,265,8,358
484,92157,270,87,8,360
485,96268,282,106,9,351
486,57986,170,16,5,352
487,94886,88,278,9,359
488,89773,263,90,8,360
489,95224,85,279,9,358
490,89414,72,262,8,351
491,89074,261,73,8,351
492,88393,74,259,8,351
493,59351,17,174,5,353
494,93867,92,275,9,360
495,92152,270,82,8,359
496,91483,268,95,8,360
497,56614,166,8,5,354
498,89435,93,262,8,359
499,89781,263,98,8,358
500,91815,269,86,8,360
501,94888,90,278,9,360
502,94889,278,91,9,359
503,89090,89,261,8,358
504,93172,79,273,9,357
505,93526,92,274,9,360
506,94884,86,278,9,359
507,94892,278,94,9,359
508,90453,88,265,8,360
509,89431,262,89,8,359
510,88733,73,260,8,351
511,95233,279,94,9,358
512,92506,95,271,9,360
513,91832,269,103,8,356
514,89436,94,262,8,359
515,56961,167,14,5,351
516,55936,164,12,5,351
517,89092,91,261,8,358
518,56955,8,167,5,355
519,94539,82,277,9,358
520,56275,165,10,5,352
521,55935,11,164,5,351
522,90095,71,264,8,351
523,58665,172,13,5,355
524,94883,85,278,9,359
525,89770,263,87,8,359
526,93882,275,107,9,353
527,95229,279,90,9,359
528,95223,279,84,9,358
529,94208,276,92,9,360
530,93527,93,274,9,360
531,89433,91,262,8,359
532,89437,262,95,8,359
533,94906,108,278,9,351
534,94197,276,81,9,358
535,92170,100,270,8,358
536,93513,79,274,9,357
537,89771,88,263,8,359
538,95570,280,90,9,359
539,57301,168,13,5,353
540,92501,271,90,9,361
541,94549,92,277,9,359
542,95230,91,279,9,358
543,93868,275,93,9,360
544,89755,72,263,8,351
545,94887,278,89,9,359
546,91491,103,268,8,356
547,88751,260,91,8,358
548,93199,273,106,9,354
549,94548,277,91,9,359
550,95224,279,85,9,358
551,89432,90,262,8,360
552,90111,264,87,8,360
553,94884,278,86,9,359
554,92848,272,96,9,360
555,94209,276,93,9,360
556,89097,261,96,8,358
557,95227,279,88,9,358
558,57984,170,14,5,353
559,93185,92,273,9,360
560,89096,261,95,8,358
561,90788,82,266,8,359
562,56618,166,12,5,352
563,92510,271,99,9,358
564,94550,277,93,9,359
565,89430,88,262,8,359
566,56273,8,165,5,353
567,88756,260,96,8,358
568,89436,262,94,8,359
569,94881,83,278,9,358
570,89435,262,93,8,359
571,93171,273,78,9,357
572,91136,89,267,8,360
573,91820,269,91,8,360
574,95232,93,279,9,358
575,57641,12,169,5,354
576,95225,279,86,9,358
577,91469,81,268,8,358
578,96267,282,105,9,351
579,90124,100,264,8,358
580,94197,81,276,9,358
581,89434,92,262,8,359
582,92158,88,270,8,360
583,92854,102,272,9,357
584,89770,87,263,8,359
585,95228,279,89,9,358
586,91491,268,103,8,356
587,94551,277,94,9,359
588,95230,279,91,9,358
589,91804,75,269,8,354
590,89091,261,90,8,359
591,91124,267,77,8,356
592,89440,98,262,8,358
593,89095,261,94,8,358
594,91473,85,268,8,360
595,89089,88,261,8,358
596,95569,280,89,9,358
597,90452,265,87,8,360
598,57640,169,11,5,354
599,93513,274,79,9,357
600,89098,97,261,8,357
601,91478,268,90,8,361
602,89097,96,261,8,358
603,92493,82,271,9,359
604,89096,95,261,8,358
605,90097,73,264,8,353
606,55593,163,10,5,351
607,89431,89,262,8,359
608,95246,107,279,9,351
609,93861,275,86,9,360
610,91819,90,269,8,361
611,88751,91,260,8,358
612,93538,104,274,9,355
613,89429,87,262,8,359
614,94891,93,278,9,359
615,54907,6,161,5,351
616,90788,266,82,8,359
617,95231,92,279,9,358
618,89090,261,89,8,358
619,90437,72,265,8,352
620,54904,3,161,5,351
621,94885,278,87,9,359
622,92843,272,91,9,360
623,57987,170,17,5,351
624,88408,259,89,8,357
625,89095,94,261,8,358
626,89430,262,88,8,359
627,91809,269,80,8,358
628,88749,260,89,8,358
629,93527,274,93,9,360
630,89782,99,263,8,357
631,95222,279,83,9,357
632,89098,261,97,8,357
633,55590,163,7,5,352
634,91463,75,268,8,354
635,89769,86,263,8,359
636,95570,90,280,9,359
637,95225,86,279,9,358
638,57639,169,10,5,355
639,91820,91,269,8,360
640,89419,262,77,8,355
641,88756,96,260,8,358
642,59011,173,18,5,351
643,90800,266,94,8,360
644,94223,276,107,9,353
645,92835,83,272,9,359
646,92505,271,94,9,360
647,93171,78,273,9,357
648,95571,280,91,9,358
649,95565,85,280,9,358
650,89094,261,93,8,358
651,90466,265,101,8,357
652,92158,270,88,8,360
653,95566,86,280,9,358
654,95226,279,87,9,358
655,89428,86,262,8,359
656,95564,280,84,9,358
657,94538,277,81,9,357
658,88408,89,259,8,357
659,89437,95,262,8,359
660,92501,90,271,9,361
661,89093,92,261,8,358
662,94210,276,94,9,360
663,88755,260,95,8,358
664,91484,96,268,8,360
665,90124,264,100,8,358
666,57981,11,170,5,355
667,95232,279,93,9,358
668,89440,262,98,8,358
669,91804,269,75,8,354
670,90442,265,77,8,356
671,92497,271,86,9,360
672,90110,86,264,8,360
673,91833,104,269,8,355
674,95569,89,280,9,358
675,88748,88,260,8,358
676,55250,162,8,5,351
677,90794,266,88,8,360
678,90466,101,265,8,357
679,60034,18,176,5,352
680,58670,172,18,5,351
681,95229,90,279,9,359
682,92848,96,272,9,360
683,93878,103,275,9,356
684,95565,280,85,9,358
685,92829,272,77,9,356
686,95572,280,92,9,358
687,95234,95,279,9,358
688,59010,17,173,5,352
689,91827,98,269,8,359
690,95235,279,96,9,358
691,88395,76,259,8,352
692,88068,90,258,8,358
693,95222,83,279,9,357
694,91833,269,104,8,355
695,88749,89,260,8,358
696,93528,94,274,9,360
697,95573,280,93,9,358
698,95574,94,280,9,358
699,95906,281,85,9,357
700,88415,96,259,8,357
