t,index,i,j,sector,length
379,95229,90,279,9,359
380,61047,179,8,5,359
381,97950,83,287,9,352
382,98301,288,93,9,352
383,61043,4,179,5,360
384,97619,93,286,9,354
385,97278,93,285,9,354
386,121902,357,172,11,359
387,92142,72,270,8,352
388,58995,2,173,5,359
389,92491,80,271,9,358
390,90780,74,266,8,354
391,94201,276,85,9,360
392,61729,8,181,6,359
393,90096,72,264,8,352
394,120194,164,352,11,353
395,95218,279,79,9,355
396,119855,351,165,11,352
397,95570,280,90,9,359
398,120195,165,352,11,353
399,98300,92,288,9,352
400,63099,185,14,6,355
401,93175,273,82,9,359
402,61390,180,10,6,358
403,96928,84,284,9,355
404,119853,351,163,11,351
405,120193,163,352,11,352
406,93505,274,71,9,351
407,64465,189,16,6,352
408,97605,79,286,9,351
409,94202,276,86,9,360
410,94878,278,80,9,357
411,98290,288,82,9,351
412,97947,287,80,9,351
413,97263,285,78,9,351
414,64466,189,17,6,351
415,97947,80,287,9,351
416,98640,91,289,9,351
417,121220,355,170,11,358
418,63442,186,16,6,354
419,96595,92,283,9,356
420,90436,265,71,8,351
421,98633,84,289,9,351
422,62070,182,8,6,359
423,119513,350,163,11,351
424,94885,87,278,9,359
425,97962,95,287,9,353
426,98980,290,90,9,351
427,119513,163,350,11,351
428,96579,76,283,9,351
429,91806,77,269,8,356
430,64126,188,18,6,351
431,92482,271,71,9,351
432,95905,84,281,9,357
433,95553,280,73,9,351
434,96237,75,282,9,351
435,64466,17,189,6,351
436,98638,89,289,9,351
437,98635,289,86,9,351
438,96921,284,77,9,351
439,98291,83,288,9,351
440,98633,289,84,9,351
441,91118,267,71,8,351
442,98636,289,87,9,351
443,96253,282,91,9,357
444,90095,71,264,8,351
445,97961,287,94,9,353
446,91800,269,71,8,351
447,119515,165,350,11,352
448,94543,277,86,9,359
449,120875,165,354,11,354
450,97604,78,286,9,351
451,60705,7,178,5,359
452,60365,177,8,5,359
453,94225,276,109,9,351
454,98641,289,92,9,351
455,98302,94,288,9,352
456,60361,4,177,5,360
457,91459,268,71,8,351
458,95220,279,81,9,356
459,94870,278,72,9,351
460,95895,281,74,9,351
461,58312,171,1,5,358
462,94187,71,276,9,351
463,94187,276,71,9,351
464,98634,289,85,9,351
465,93169,76,273,9,355
466,94529,72,277,9,351
467,94545,277,88,9,359
468,93884,275,109,9,351
469,97605,286,79,9,351
470,90097,264,73,8,353
471,95553,73,280,9,351
472,92823,272,71,9,351
473,96236,282,74,9,351
474,97948,81,287,9,351
475,93518,84,274,9,360
476,98637,88,289,9,351
477,97620,94,286,9,354
478,93846,275,71,9,351
479,64125,17,188,6,352
480,93164,71,273,9,351
481,95212,73,279,9,351
482,90777,71,266,8,351
483,91463,268,75,8,354
484,119173,164,349,11,351
485,63438,186,12,6,357
486,96937,93,284,9,355
487,98640,289,91,9,351
488,60706,178,8,5,359
489,90436,71,265,8,351
490,60360,3,177,5,360
491,93517,274,83,9,359
492,92141,71,270,8,351
493,98290,82,288,9,351
494,94224,276,108,9,352
495,96254,92,282,9,357
496,61046,7,179,5,359
497,93505,71,274,9,351
498,119514,350,164,11,352
499,60017,1,176,5,360
500,94870,72,278,9,351
501,97264,285,79,9,351
502,94225,109,276,9,351
503,96236,74,282,9,351
504,98634,85,289,9,351
505,98642,289,93,9,351
506,95896,75,281,9,351
507,95229,279,90,9,359
508,91122,75,267,8,354
509,62075,182,13,6,356
510,98291,288,83,9,351
511,93543,109,274,9,351
512,121215,165,355,11,354
513,92491,271,80,9,358
514,92823,71,272,9,351
515,98635,86,289,9,351
516,93854,79,275,9,357
517,121557,356,167,11,356
518,64807,190,17,6,351
519,94544,87,277,9,359
520,97604,286,78,9,351
521,93542,108,274,9,352
522,120876,166,354,11,355
523,96237,282,75,9,351
524,98299,288,91,9,352
525,91800,71,269,8,351
526,90095,264,71,8,351
527,97621,95,286,9,354
528,120196,352,166,11,354
529,98303,288,95,9,352
530,62416,183,13,6,356
531,119853,163,351,11,351
532,98643,94,289,9,351
533,97962,287,95,9,353
534,63097,12,185,6,357
535,94224,108,276,9,352
536,94529,277,72,9,351
537,89755,72,263,8,351
538,96938,94,284,9,355
539,119856,351,166,11,353
540,94886,88,278,9,359
541,93883,275,108,9,352
542,120192,162,352,11,351
543,98980,90,290,9,351
544,97279,94,285,9,354
545,96589,86,283,9,356
546,95587,107,280,9,351
547,120877,167,354,11,356
548,93543,274,109,9,351
549,93884,109,275,9,351
550,92833,272,81,9,358
551,62756,12,184,6,357
552,94887,278,89,9,359
553,91118,71,267,8,351
554,63784,187,17,6,352
555,94565,277,108,9,351
556,63785,187,18,6,351
557,98636,87,289,9,351
558,93846,71,275,9,351
559,96255,93,282,9,357
560,97263,78,285,9,351
561,98302,288,94,9,352
562,94906,278,108,9,351
563,97620,286,94,9,354
564,62754,184,10,6,358
565,61049,10,179,5,358
566,122238,358,168,11,357
567,96596,93,283,9,356
568,94905,278,107,9,352
569,89755,263,72,8,351
570,98304,96,288,9,352
571,120193,352,163,11,352
572,93202,109,273,9,351
573,94545,88,277,9,359
574,90777,266,71,8,351
575,120879,169,354,11,357
576,95246,279,107,9,351
577,92859,107,272,9,353
578,96937,284,93,9,355
579,98643,289,94,9,351
580,97948,287,81,9,351
581,95895,74,281,9,351
582,91805,269,76,8,355
583,120874,354,164,11,354
584,94564,277,107,9,352
585,62753,184,9,6,358
586,94203,87,276,9,360
587,98644,95,289,9,351
588,95563,83,280,9,357
589,95587,280,107,9,351
590,62415,183,12,6,357
591,64126,18,188,6,351
592,98303,95,288,9,352
593,95586,280,106,9,352
594,93883,108,275,9,352
595,122242,358,172,11,359
596,62413,183,10,6,358
597,90097,73,264,8,353
598,93164,273,71,9,351
599,119173,349,164,11,351
600,93518,274,84,9,360
601,93542,274,108,9,352
602,97965,98,287,9,352
603,121556,356,166,11,355
604,96254,282,92,9,357
605,98637,289,88,9,351
606,97963,96,287,9,353
607,94904,278,106,9,353
608,93519,85,274,9,360
609,63444,186,18,6,352
610,63443,17,186,6,353
611,96584,283,81,9,354
612,94905,107,278,9,352
613,95245,279,106,9,352
614,96255,282,93,9,357
615,95585,280,105,9,352
616,94565,108,277,9,351
617,98638,289,89,9,351
618,63780,13,187,6,355
619,91464,76,268,8,355
620,94906,108,278,9,351
621,119855,165,351,11,352
622,121217,167,355,11,356
623,92141,270,71,8,351
624,95907,86,281,9,357
625,92860,108,272,9,352
626,63782,15,187,6,353
627,63442,16,186,6,354
628,95927,281,106,9,351
629,63783,187,16,6,353
630,98304,288,96,9,352
631,93201,108,273,9,352
632,98641,92,289,9,351
633,94546,89,277,9,359
634,97278,285,93,9,354
635,95246,107,279,9,351
636,57970,0,170,5,359
637,94887,89,278,9,359
638,97623,97,286,9,353
639,119174,165,349,11,351
640,122584,359,174,11,360
641,97282,97,285,9,353
642,90439,265,74,8,354
643,96579,283,76,9,351
644,96921,77,284,9,351
645,94564,107,277,9,352
646,95586,106,280,9,352
647,60707,9,178,5,358
648,95913,92,281,9,357
649,98644,289,95,9,351
650,97279,285,94,9,354
651,92482,71,271,9,351
652,120533,353,163,11,352
653,92861,109,272,9,351
654,93860,275,85,9,360
655,121561,356,171,11,358
656,93202,273,109,9,351
657,61048,9,179,5,358
658,62070,8,182,6,359
659,93862,87,275,9,360
660,98645,96,289,9,351
661,120875,354,165,11,354
662,96595,283,92,9,356
663,95245,106,279,9,352
664,63785,18,187,6,351
665,95559,280,79,9,355
666,96940,96,284,9,355
667,94223,107,276,9,353
668,62414,183,11,6,357
669,92859,272,107,9,353
670,91459,71,268,8,351
671,55249,162,7,5,351
672,95585,105,280,9,352
673,119515,350,165,11,352
674,98642,93,289,9,351
675,95926,105,281,9,351
676,94904,106,278,9,353
677,62411,183,8,6,359
678,93200,273,107,9,353
679,120536,353,166,11,354
680,55933,9,164,5,352
681,55936,164,12,5,351
682,94563,106,277,9,353
683,95244,279,105,9,352
684,95912,91,281,9,357
685,93882,275,107,9,353
686,97621,286,95,9,354
687,56273,165,8,5,353
688,64807,17,190,6,351
689,94204,88,276,9,360
690,62075,13,182,6,356
691,57303,15,168,5,351
692,57304,16,168,5,351
693,64464,189,15,6,352
694,120192,352,162,11,351
695,94222,106,276,9,354
696,57643,169,14,5,352
697,95927,106,281,9,351
698,55592,9,163,5,351
699,120535,165,353,11,353
700,55591,163,8,5,352
